152,身体,しんたい,N3,n,"""body"""
153,身長,しんちょう,N3,n,"""height (of a person)"""
154,審判,しんぱん,N3,n,"""judgement"""
155,人物,じんぶつ,N3,n,"""person"""
156,進歩,しんぽ,N3,n,"""progress"""
157,親友,しんゆう,N3,n,"""close friend"""
158,信用,しんよう,N3,n,"""confidence"""
159,信頼,しんらい,N3,n,"""trust (in)"""
160,心理,しんり,N3,n,"""state of mind"""
161,人類,じんるい,N3,n,"""mankind"""
162,巣,す,N3,n,"""nest"""
163,酢,す,N3,n,"""vinegar"""
164,図,ず,N3,n,"""drawing"""
165,水準,すいじゅん,N3,n,"""level"""
166,推薦,すいせん,N3,n,"""recommendation"""
167,スイッチ,スイッチ,N3,n,"""switch"""
168,睡眠,すいみん,N3,n,"""sleep"""
169,数字,すうじ,N3,n,"""numeral"""
170,スープ,スープ,N3,n,"""(Western) soup"""
171,末,すえ,N3,n,"""end"""
172,姿,すがた,N3,n,"""figure"""
173,スキー,スキー,N3,n,"""skiing"""
174,スケート,スケート,N3,n,"""skating (esp. ice)"""
175,スケジュール,スケジュール,N3,n,"""schedule"""
176,筋,すじ,N3,n,"""muscle"""
177,スター,スター,N3,n,"""star (actor"
178,スタイル,スタイル,N3,n,"""(one's) figure"""
179,スタンド,スタンド,N3,n,"""stands"""
180,頭痛,ずつう,N3,n,"""headache"""
181,スピーチ,スピーチ,N3,n,"""speech"""
182,全て,すべて,N3,n,"""everything"""
183,角,すみ,N3,n,"""corner"""
184,墨,すみ,N3,n,"""sumi"""
185,正,せい,N3,n,"""(logical) true"""
186,生,せい,N3,n,"""life"""
187,性,せい,N3,n,"""nature (of a person)"""
188,姓,せい,N3,n,"""surname"""
189,所為,せい,N3,n,"""consequence"""
190,税,ぜい,N3,n,"""tax"""
191,性格,せいかく,N3,n,"""character (of a person)"""
192,世紀,せいき,N3,n,"""century"""
193,請求,せいきゅう,N3,n,"""claim"""
194,税金,ぜいきん,N3,n,"""tax"""
195,制限,せいげん,N3,n,"""restriction"""
196,成功,せいこう,N3,n,"""success"""
197,性質,せいしつ,N3,n,"""nature (of a person)"""
198,精神,せいしん,N3,n,"""mind"""
199,成人,せいじん,N3,n,"""adult"""
200,成績,せいせき,N3,n,"""results"""
201,製造,せいぞう,N3,n,"""manufacture"""
202,贅沢,ぜいたく,N3,n,"""luxury"""
203,成長,せいちょう,N3,n,"""growth"""
204,生長,せいちょう,N3,n,"""growth (of a plant)"""
205,制度,せいど,N3,n,"""system"""
206,青年,せいねん,N3,n,"""youth"""
207,生年月日,せいねんがっぴ,N3,n,"""birth date"""
208,製品,せいひん,N3,n,"""manufactured goods"""
209,政府,せいふ,N3,n,"""government"""
210,生物,せいぶつ,N3,n,"""living thing"""
211,生命,せいめい,N3,n,"""life"""
212,整理,せいり,N3,n,"""sorting"""
213,咳,せき,N3,n,"""cough"""
214,石炭,せきたん,N3,n,"""coal"""
215,責任,せきにん,N3,n,"""duty"""
216,石油,せきゆ,N3,n,"""oil"""
217,世間,せけん,N3,n,"""world"""
218,説,せつ,N3,n,"""theory"""
219,設計,せっけい,N3,n,"""plan"""
220,セット,セット,N3,n,"""set (of things)"""
221,愛,あい,N3,n,"""love"""
222,愛情,あいじょう,N3,n,"""love"""
223,合図,あいず,N3,n,"""sign"""
224,アイスクリーム,アイスクリーム,N3,n,"""ice cream"""
225,相手,あいて,N3,n,"""companion"""
226,明かり,あかり,N3,n,"""light"""
227,空き,あき,N3,n,"""space"""
228,握手,あくしゅ,N3,n,"""handshake"""
229,悪魔,あくま,N3,n,"""devil"""
230,汗,あせ,N3,n,"""sweat"""
231,辺り,あたり,N3,n,"""(in the) neighbourhood"""
232,集まり,あつまり,N3,n,"""gathering"""
233,跡,あと,N3,n,"""trace"""
234,穴,あな,N3,n,"""hole"""
235,油,あぶら,N3,n,"""oil"""
236,脂,あぶら,N3,n,"""fat"""
237,誤り,あやまり,N3,n,"""error"""
238,粗,あら,N3,n,"""remaining bony parts (of a fish after filleting)"""
239,嵐,あらし,N3,n,"""storm"""
240,現れ,あらわれ,N3,n,"""embodiment"""
241,アルバム,アルバム,N3,n,"""album"""
242,泡,あわ,N3,n,"""bubble"""
243,哀れ,あわれ,N3,n,"""pity"""
244,案,あん,N3,n,"""idea"""
245,暗記,あんき,N3,n,"""memorization"""
246,安定,あんてい,N3,n,"""stability"""
247,胃,い,N3,n,"""stomach"""
248,委員,いいん,N3,n,"""committee member"""
249,行き,いき,N3,n,"""the way there"""
250,行き,ゆき,N3,n,"""the way there"""
251,息,いき,N3,n,"""breath"""
252,勢い,いきおい,N3,n,"""force"""
253,生き物,いきもの,N3,n,"""living thing"""
254,医師,いし,N3,n,"""doctor"""
255,意思,いし,N3,n,"""intention"""
256,意志,いし,N3,n,"""will"""
257,維持,いじ,N3,n,"""maintenance"""
258,意識,いしき,N3,n,"""consciousness"""
259,泉,いずみ,N3,n,"""spring"""
260,以前,いぜん,N3,n-suf,"""before"""
261,板,いた,N3,n,"""board"""
262,痛み,いたみ,N3,n,"""pain"""
263,市,いち,N3,n,"""market"""
264,位置,いち,N3,n,"""place"""
265,一時,いちじ,N3,n,"""one o'clock"""
266,市場,いちば,N3,n,"""(town) market"""
267,一家,いっか,N3,n,"""a family"""
268,一種,いっしゅ,N3,n,"""a kind"""
269,一瞬,いっしゅん,N3,n,"""instant"""
270,一生,いっしょう,N3,n,"""whole life"""
271,一致,いっち,N3,n,"""agreement"""
272,一方,いっぽう,N3,n,"""one (esp. of two)"""
273,移動,いどう,N3,n,"""movement"""
274,従兄弟,いとこ,N3,n,"""cousin (male)"""
275,従姉妹,いとこ,N3,n,"""cousin (female)"""
276,稲,いね,N3,n,"""rice plant (Oryza sativa)"""
277,居眠り,いねむり,N3,n,"""nodding off (while sitting)"""
278,命,いのち,N3,n,"""life"""
279,違反,いはん,N3,n,"""violation"""
280,衣服,いふく,N3,n,"""clothes"""
281,居間,いま,N3,n,"""living room (Western style)"""
282,イメージ,イメージ,N3,n,"""image (in one's mind)"""
283,以来,いらい,N3,n,"""since"""
284,依頼,いらい,N3,n,"""request"""
285,医療,いりょう,N3,n,"""medical treatment"""
286,岩,いわ,N3,n,"""rock"""
287,祝い,いわい,N3,n,"""congratulation"""
288,インク,インク,N3,n,"""ink"""
289,印刷,いんさつ,N3,n,"""printing"""
290,印象,いんしょう,N3,n,"""impression"""
291,引退,いんたい,N3,n,"""retirement"""
292,インタビュー,インタビュー,N3,n,"""interview (on television"
293,引用,いんよう,N3,n,"""quotation"""
294,ウイスキー,ウイスキー,N3,n,"""whisky"""
295,上,うわ,N3,n,"""upper"""
296,魚,うお,N3,n,"""fish"""
297,兎,うさぎ,N3,n,"""rabbit"""
298,牛,うし,N3,n,"""cattle (Bos taurus)"""
299,宇宙,うちゅう,N3,n,"""universe"""
300,馬,うま,N3,n,"""horse"""
301,生まれ,うまれ,N3,n,"""birth"""
302,有無,うむ,N3,n,"""existence or nonexistence"""
303,梅,うめ,N3,n,"""Japanese apricot (Prunus mume)"""
304,噂,うわさ,N3,n,"""rumour"""
305,運,うん,N3,n,"""fortune"""
306,運転,うんてん,N3,n,"""operation (of a machine)"""
307,柄,え,N3,n,"""handle"""
308,永遠,えいえん,N3,n,"""eternity"""
309,永久,えいきゅう,N3,n,"""eternity"""
310,影響,えいきょう,N3,n,"""influence"""
311,営業,えいぎょう,N3,n,"""business"""
312,衛星,えいせい,N3,n,"""(natural) satellite"""
313,栄養,えいよう,N3,n,"""nutrition"""
314,笑顔,えがお,N3,n,"""smiling face"""
315,餌,えさ,N3,n,"""(animal) feed"""
316,エネルギー,エネルギー,N3,n,"""energy"""
317,円,えん,N3,n,"""yen (Japanese monetary unit)"""
318,延期,えんき,N3,n,"""postponement"""
319,演技,えんぎ,N3,n,"""acting"""
320,援助,えんじょ,N3,n,"""assistance"""
321,エンジン,エンジン,N3,n,"""engine"""
322,演説,えんぜつ,N3,n,"""speech"""
323,演奏,えんそう,N3,n,"""musical performance"""
324,老い,おい,N3,n,"""old age"""
325,王,おう,N3,n,"""king"""
326,応援,おうえん,N3,n,"""aid"""
327,王様,おうさま,N3,n,"""king"""
328,王子,おうじ,N3,n,"""prince"""
329,横断,おうだん,N3,n,"""crossing (a road"
330,大家,おおや,N3,n,"""landlord"""
331,丘,おか,N3,n,"""hill"""
332,沖,おき,N3,n,"""open sea"""
333,奥,おく,N3,n,"""inner part"""
334,お辞儀,おじぎ,N3,n,"""bow"""
335,お喋り,おしゃべり,N3,n,"""chattering"""
336,汚染,おせん,N3,n,"""pollution"""
337,お互い,おたがい,N3,n,"""each other"""
338,鬼,おに,N3,n,"""ogre"""
339,帯,おび,N3,n,"""obi (kimono sash)"""
340,お昼,おひる,N3,n,"""lunch"""
341,オフィス,オフィス,N3,n,"""office"""
342,思い出,おもいで,N3,n,"""memories"""
343,泳ぎ,およぎ,N3,n,"""swimming"""
344,音,おん,N3,n,"""sound"""
345,恩,おん,N3,n,"""favour"""
346,温度,おんど,N3,n,"""temperature"""
347,可,か,N3,n,"""acceptable"""
348,蚊,か,N3,n,"""mosquito"""
349,課,か,N3,n,"""lesson"""
350,カー,カー,N3,n,"""car"""
351,カード,カード,N3,n,"""card (information"
352,貝,かい,N3,n,"""shellfish"""
353,害,がい,N3,n,"""injury"""
354,会員,かいいん,N3,n,"""member"""
355,絵画,かいが,N3,n,"""painting"""
356,海外,かいがい,N3,n,"""foreign"""
357,会計,かいけい,N3,n,"""accounting"""
358,解決,かいけつ,N3,n,"""settlement"""
359,会合,かいごう,N3,n,"""meeting"""
360,外交,がいこう,N3,n,"""diplomacy"""
361,開始,かいし,N3,n,"""start"""
362,解釈,かいしゃく,N3,n,"""interpretation"""
363,外出,がいしゅつ,N3,n,"""going out"""
364,改善,かいぜん,N3,n,"""betterment"""
365,回復,かいふく,N3,n,"""restoration"""
366,香り,かおり,N3,n,"""aroma"""
367,画家,がか,N3,n,"""painter"""
368,価格,かかく,N3,n,"""price"""
369,化学,かがく,N3,n,"""chemistry"""
370,係,かかり,N3,n,"""charge"""
371,家具,かぐ,N3,n,"""furniture"""
372,学,がく,N3,n,"""learning"""
373,額,がく,N3,n,"""(picture) frame"""
374,覚悟,かくご,N3,n,"""readiness"""
375,学者,がくしゃ,N3,n,"""scholar"""
376,学習,がくしゅう,N3,n,"""learning"""
377,拡大,かくだい,N3,n,"""expansion"""
378,確認,かくにん,N3,n,"""confirmation"""
379,学問,がくもん,N3,n,"""study"""
380,影,かげ,N3,n,"""shadow"""
381,陰,かげ,N3,n,"""shade"""
382,加減,かげん,N3,n,"""degree"""
383,過去,かこ,N3,n,"""the past"""
384,籠,かご,N3,n,"""basket (shopping"
385,火災,かさい,N3,n,"""conflagration"""
386,飾り,かざり,N3,n,"""decoration"""
387,貸し,かし,N3,n,"""loan"""
388,菓子,かし,N3,n,"""confectionery"""
389,家事,かじ,N3,n,"""housework"""
390,歌手,かしゅ,N3,n,"""singer"""
391,数,かず,N3,n,"""number"""
392,型,かた,N3,n,"""type"""
393,肩,かた,N3,n,"""shoulder"""
394,方々,かたがた,N3,n,"""people"""
395,刀,かたな,N3,n,"""sword (esp. Japanese single-edged)"""
396,勝ち,かち,N3,n,"""win"""
397,価値,かち,N3,n,"""value"""
398,活気,かっき,N3,n,"""energy"""
399,楽器,がっき,N3,n,"""musical instrument"""
400,学期,がっき,N3,n,"""school term"""
401,活動,かつどう,N3,n,"""activity (of a person"
402,活躍,かつやく,N3,n,"""activity (esp. energetic or successful)"""
403,活用,かつよう,N3,n,"""practical use"""
404,仮定,かてい,N3,n,"""assumption"""
405,過程,かてい,N3,n,"""process"""
406,課程,かてい,N3,n,"""course"""
407,金,かね,N3,n,"""money"""
408,鐘,かね,N3,n,"""bell (often a large hanging bell)"""
409,株,かぶ,N3,n,"""stock"""
410,我慢,がまん,N3,n,"""endurance"""
411,上,かみ,N3,n,"""upper reaches (of a river)"""
412,神,かみ,N3,n,"""god"""
413,雷,かみなり,N3,n,"""lightning"""
414,科目,かもく,N3,n,"""(school) subject"""
415,歌謡,かよう,N3,n,"""song"""
416,空,から,N3,n,"""emptiness"""
417,殻,から,N3,n,"""shell"""
418,柄,がら,N3,n,"""pattern"""
419,河,かわ,N3,n,"""river"""
420,皮,かわ,N3,n,"""skin"""
421,革,かわ,N3,n,"""leather"""
422,缶,かん,N3,n,"""can"""
423,勘,かん,N3,n,"""perception"""
424,考え,かんがえ,N3,n,"""thinking"""
425,感覚,かんかく,N3,n,"""sense"""
426,間隔,かんかく,N3,n,"""space"""
427,観客,かんきゃく,N3,n,"""spectator"""
428,環境,かんきょう,N3,n,"""environment"""
429,歓迎,かんげい,N3,n,"""welcome"""
430,観光,かんこう,N3,n,"""sightseeing"""
431,観察,かんさつ,N3,n,"""observation"""
432,感じ,かんじ,N3,n,"""feeling"""
433,感謝,かんしゃ,N3,n,"""thanks"""
434,患者,かんじゃ,N3,n,"""patient"""
435,勘定,かんじょう,N3,n,"""calculation"""
436,感情,かんじょう,N3,n,"""emotion"""
437,感心,かんしん,N3,n,"""admiration"""
438,関心,かんしん,N3,n,"""concern"""
439,完成,かんせい,N3,n,"""completion"""
440,乾燥,かんそう,N3,n,"""dryness"""
441,感想,かんそう,N3,n,"""impressions"""
442,感動,かんどう,N3,n,"""being deeply moved emotionally"""
443,監督,かんとく,N3,n,"""supervision"""
444,管理,かんり,N3,n,"""control"""
445,完了,かんりょう,N3,n,"""completion"""
446,関連,かんれん,N3,n,"""relation"""
447,議員,ぎいん,N3,n,"""member of an assembly"""
448,記憶,きおく,N3,n,"""memory"""
449,気温,きおん,N3,n,"""(air) temperature"""
450,機械,きかい,N3,n,"""machine"""
451,器械,きかい,N3,n,"""machine"""
452,議会,ぎかい,N3,n,"""congress"""
453,期間,きかん,N3,n,"""period"""
454,機関,きかん,N3,n,"""engine"""
455,企業,きぎょう,N3,n,"""enterprise"""
456,期限,きげん,N3,n,"""term"""
457,機嫌,きげん,N3,n,"""humour"""
458,気候,きこう,N3,n,"""climate"""
459,岸,きし,N3,n,"""bank"""
460,生地,きじ,N3,n,"""cloth"""
461,記事,きじ,N3,n,"""article"""
462,技師,ぎし,N3,n,"""engineer"""
463,記者,きしゃ,N3,n,"""reporter"""
464,傷,きず,N3,n,"""wound"""
465,期待,きたい,N3,n,"""expectation"""
466,気体,きたい,N3,n,"""gas"""
467,帰宅,きたく,N3,n,"""returning home"""
468,議長,ぎちょう,N3,n,"""chair"""
469,記入,きにゅう,N3,n,"""entry (in a form"
470,記念,きねん,N3,n,"""commemoration"""
471,機能,きのう,N3,n,"""function"""
472,寄付,きふ,N3,n,"""contribution"""
473,希望,きぼう,N3,n,"""hope"""
474,基本,きほん,N3,n,"""basics"""
475,決まり,きまり,N3,n,"""rule"""
476,気味,きみ,N3,n,"""sensation"""
477,義務,ぎむ,N3,n,"""duty"""
478,疑問,ぎもん,N3,n,"""doubt"""
479,キャプテン,キャプテン,N3,n,"""captain"""
480,キャンプ,キャンプ,N3,n,"""camp"""
481,級,きゅう,N3,n,"""(school) grade"""
482,球,きゅう,N3,n,"""sphere"""
483,休暇,きゅうか,N3,n,"""holiday"""
484,休憩,きゅうけい,N3,n,"""rest"""
485,吸収,きゅうしゅう,N3,n,"""absorption"""
486,救助,きゅうじょ,N3,n,"""relief"""
487,休息,きゅうそく,N3,n,"""rest"""
488,給料,きゅうりょう,N3,n,"""salary"""
489,教科書,きょうかしょ,N3,n,"""textbook"""
490,競技,きょうぎ,N3,n,"""game"""
491,行儀,ぎょうぎ,N3,n,"""manners"""
492,供給,きょうきゅう,N3,n,"""supply"""
493,教授,きょうじゅ,N3,n,"""professor"""
494,強調,きょうちょう,N3,n,"""emphasis"""
495,共同,きょうどう,N3,n,"""cooperation"""
496,恐怖,きょうふ,N3,n,"""fear"""
497,協力,きょうりょく,N3,n,"""cooperation"""
498,許可,きょか,N3,n,"""permission"""
499,局,きょく,N3,n,"""bureau"""
500,霧,きり,N3,n,"""fog"""
501,切れ,きれ,N3,n,"""piece"""
502,記録,きろく,N3,n,"""record"""
503,議論,ぎろん,N3,n,"""argument"""
504,金,きん,N3,n,"""gold (metal)"""
505,銀,ぎん,N3,n,"""silver (Ag)"""
506,禁煙,きんえん,N3,n,"""abstaining from smoking"""
507,金額,きんがく,N3,n,"""amount of money"""
508,金庫,きんこ,N3,n,"""safe"""
509,禁止,きんし,N3,n,"""prohibition"""
510,金銭,きんせん,N3,n,"""money"""
511,金属,きんぞく,N3,n,"""metal"""
512,近代,きんだい,N3,n,"""present day"""
513,緊張,きんちょう,N3,n,"""tension"""
514,筋肉,きんにく,N3,n,"""muscle"""
515,金融,きんゆう,N3,n,"""finance"""
516,句,く,N3,n,"""section (i.e. of text)"""
517,偶然,ぐうぜん,N3,n,"""coincidence"""
518,鎖,くさり,N3,n,"""chain"""
519,癖,くせ,N3,n,"""habit (usu. a bad one)"""
520,管,くだ,N3,n,"""pipe"""
521,具体,ぐたい,N3,n,"""concreteness"""
522,下り,くだり,N3,n,"""down-train"""
523,苦痛,くつう,N3,n,"""pain"""
524,区別,くべつ,N3,n,"""distinction"""
525,組,くみ,N3,n,"""class (of students)"""
526,組合,くみあい,N3,n,"""association"""
527,位,くらい,N3,n,"""throne"""
528,暮らし,くらし,N3,n,"""(way of) life"""
529,クラシック,クラシック,N3,n,"""classical music"""
530,グラス,グラス,N3,n,"""glass (drinking vessel)"""
531,グランド,グランド,N3,n,"""(sports) ground"""
532,クリーム,クリーム,N3,n,"""cream"""
533,クリスマス,クリスマス,N3,n,"""Christmas"""
534,グループ,グループ,N3,n,"""group (usu. of people)"""
535,暮れ,くれ,N3,n,"""sunset"""
536,苦労,くろう,N3,n,"""trouble"""
537,訓,くん,N3,n,"""native Japanese reading of a Chinese character"""
538,軍,ぐん,N3,n,"""army"""
539,郡,ぐん,N3,n,"""district"""
540,軍隊,ぐんたい,N3,n,"""armed forces"""
541,訓練,くんれん,N3,n,"""training"""
542,下,げ,N3,n,"""lowness (of degree"
543,計,けい,N3,n,"""plan"""
544,敬意,けいい,N3,n,"""respect"""
545,経営,けいえい,N3,n,"""management"""
546,景気,けいき,N3,n,"""business conditions"""
547,傾向,けいこう,N3,n,"""tendency"""
548,警告,けいこく,N3,n,"""warning"""
549,計算,けいさん,N3,n,"""calculation"""
550,掲示,けいじ,N3,n,"""notice"""
551,刑事,けいじ,N3,n,"""(police) detective"""
552,芸術,げいじゅつ,N3,n,"""art"""
553,契約,けいやく,N3,n,"""contract"""
554,経由,けいゆ,N3,n,"""going through"""
555,ケース,ケース,N3,n,"""case (container)"""
556,ゲーム,ゲーム,N3,n,"""game"""
557,劇,げき,N3,n,"""drama"""
558,劇場,げきじょう,N3,n,"""theatre"""
559,化粧,けしょう,N3,n,"""make-up"""
560,血液,けつえき,N3,n,"""blood"""
561,結果,けっか,N3,n,"""result"""
562,欠陥,けっかん,N3,n,"""defect"""
563,決心,けっしん,N3,n,"""determination"""
564,欠席,けっせき,N3,n,"""absence"""
565,決定,けってい,N3,n,"""decision"""
566,欠点,けってん,N3,n,"""fault"""
567,結論,けつろん,N3,n,"""conclusion (of an argument"
568,煙,けむり,N3,n,"""smoke"""
569,券,けん,N3,n,"""ticket"""
570,県,けん,N3,n,"""prefecture (of Japan)"""
571,見解,けんかい,N3,n,"""opinion"""
572,限界,げんかい,N3,n,"""limit"""
573,現金,げんきん,N3,n,"""cash"""
574,言語,げんご,N3,n,"""language"""
575,健康,けんこう,N3,n,"""health"""
576,検査,けんさ,N3,n,"""inspection (e.g. customs"
577,現在,げんざい,N3,n,"""the present"""
578,現実,げんじつ,N3,n,"""reality"""
579,現象,げんしょう,N3,n,"""phenomenon"""
580,現状,げんじょう,N3,n,"""present condition"""
581,建設,けんせつ,N3,n,"""construction"""
582,現代,げんだい,N3,n,"""present age"""
583,建築,けんちく,N3,n,"""construction"""
584,見当,けんとう,N3,n,"""estimate"""
585,検討,けんとう,N3,n,"""consideration"""
586,現場,げんば,N3,n,"""actual spot"""
587,憲法,けんぽう,N3,n,"""constitution"""
588,権利,けんり,N3,n,"""right"""
589,後,ご,N3,n,"""after"""
590,碁,ご,N3,n,"""go (board game)"""
591,恋,こい,N3,n,"""(romantic) love"""
592,恋人,こいびと,N3,n,"""lover"""
593,幸運,こううん,N3,n,"""good luck"""
594,講演,こうえん,N3,n,"""lecture"""
595,効果,こうか,N3,n,"""effect"""
596,硬貨,こうか,N3,n,"""coin"""
597,合格,ごうかく,N3,n,"""passing (an exam)"""
