183,先週,せんしゅう,N5,n,"""last week"""
184,先生,せんせい,N5,n,"""teacher"""
185,洗濯,せんたく,N5,n,"""washing"""
186,全部,ぜんぶ,N5,n,"""all"""
187,外,そと,N5,n,"""outside"""
188,空,そら,N5,n,"""sky"""
189,大学,だいがく,N5,n,"""university"""
190,大使館,たいしかん,N5,n,"""embassy"""
191,台所,だいどころ,N5,n,"""kitchen"""
192,タクシー,タクシー,N5,n,"""taxi"""
193,建物,たてもの,N5,n,"""building"""
194,食べ物,たべもの,N5,n,"""food"""
195,卵,たまご,N5,n,"""eggs"""
196,誕生日,たんじょうび,N5,n,"""birthday"""
197,近く,ちかく,N5,n,"""near"""
198,地下鉄,ちかてつ,N5,n,"""subway"""
199,地図,ちず,N5,n,"""map"""
200,父,ちち,N5,n,"""father"""
201,茶色,ちゃいろ,N5,n,"""brown"""
202,茶碗,ちゃわん,N5,n,"""rice bowl"""
203,一日,ついたち,N5,n,"""first day of the month"""
204,次,つぎ,N5,n,"""next"""
205,机,つくえ,N5,n,"""desk"""
206,手,て,N5,n,"""hand"""
207,テープ,テープ,N5,n,"""tape"""
208,テープレコーダー,テープレコーダー,N5,n,"""tape recorder"""
209,テーブル,テーブル,N5,n,"""table"""
210,手紙,てがみ,N5,n,"""letter"""
211,出口,でぐち,N5,n,"""exit"""
212,テスト,テスト,N5,n,"""test (of ability"
213,デパート,デパート,N5,n,"""department store"""
214,テレビ,テレビ,N5,n,"""television"""
215,天気,てんき,N5,n,"""weather"""
216,電気,でんき,N5,n,"""electricity"""
217,電車,でんしゃ,N5,n,"""train"""
218,電話,でんわ,N5,n,"""telephone call"""
219,戸,と,N5,n,"""door (esp. Japanese-style)"""
220,ドア,ドア,N5,n,"""door"""
221,トイレ,トイレ,N5,n,"""toilet"""
222,動物,どうぶつ,N5,n,"""animal"""
223,十日,とおか,N5,n,"""10th day of the month"""
224,時計,とけい,N5,n,"""clock"""
225,所,ところ,N5,n,"""place"""
226,年,とし,N5,n,"""year"""
227,図書館,としょかん,N5,n,"""library"""
228,友達,ともだち,N5,n,"""friend"""
229,土曜日,どようび,N5,n,"""Saturday"""
230,鳥,とり,N5,n,"""bird"""
231,鶏肉,とりにく,N5,n,"""chicken meat"""
232,ナイフ,ナイフ,N5,n,"""knife"""
233,中,なか,N5,n,"""inside"""
234,夏,なつ,N5,n,"""summer"""
235,夏休み,なつやすみ,N5,n,"""summer vacation"""
236,七つ,ななつ,N5,num,"""seven"""
237,七日,なのか,N5,n,"""7th day of the month"""
238,名前,なまえ,N5,n,"""name"""
239,二,に,N5,num,"""two"""
240,肉,にく,N5,n,"""flesh"""
241,西,にし,N5,n,"""west"""
242,日曜日,にちようび,N5,n,"""Sunday"""
243,荷物,にもつ,N5,n,"""luggage"""
244,ニュース,ニュース,N5,n,"""news"""
245,庭,にわ,N5,n,"""garden"""
246,ネクタイ,ネクタイ,N5,n,"""tie"""
247,猫,ねこ,N5,n,"""cat (esp. the domestic cat"
248,ノート,ノート,N5,n,"""notebook"""
249,飲み物,のみもの,N5,n,"""drink"""
250,歯,は,N5,n,"""tooth"""
251,パーティー,パーティー,N5,n,"""party (social gathering)"""
252,灰皿,はいざら,N5,n,"""ashtray"""
253,葉書,はがき,N5,n,"""postcard"""
254,箱,はこ,N5,n,"""box"""
255,橋,はし,N5,n,"""bridge"""
256,箸,はし,N5,n,"""chopsticks"""
257,バス,バス,N5,n,"""bus"""
258,バター,バター,N5,n,"""butter"""
259,二十歳,はたち,N5,n,"""20 years old"""
260,八,はち,N5,num,"""eight"""
261,二十日,はつか,N5,n,"""20th day of the month"""
262,花,はな,N5,n,"""flower"""
263,鼻,はな,N5,n,"""nose"""
264,話,はなし,N5,n,"""talk"""
265,母,はは,N5,n,"""mother"""
266,春,はる,N5,n,"""spring"""
267,晴れ,はれ,N5,n,"""clear weather"""
268,半,はん,N5,n-pref,"""half"""
269,晩,ばん,N5,n,"""evening"""
270,パン,パン,N5,n,"""bread"""
271,ハンカチ,ハンカチ,N5,n,"""handkerchief"""
272,番号,ばんごう,N5,n,"""number"""
273,晩御飯,ばんごはん,N5,n,"""dinner"""
274,東,ひがし,N5,n,"""east"""
275,飛行機,ひこうき,N5,n,"""airplane"""
276,左,ひだり,N5,n,"""left"""
277,人,ひと,N5,n,"""person"""
278,一つ,ひとつ,N5,num,"""one"""
279,一月,ひとつき,N5,n,"""one month"""
280,一人,ひとり,N5,n,"""one person"""
281,暇,ひま,N5,n,"""spare time"""
282,百,ひゃく,N5,num,"""hundred"""
283,病院,びょういん,N5,n,"""hospital"""
284,病気,びょうき,N5,n,"""illness (usu. excluding minor ailments"
285,平仮名,ひらがな,N5,n,"""hiragana"""
286,昼,ひる,N5,n,"""noon"""
287,昼御飯,ひるごはん,N5,n,"""lunch"""
288,フィルム,フィルム,N5,n,"""film"""
289,封筒,ふうとう,N5,n,"""envelope"""
290,プール,プール,N5,n,"""(swimming) pool"""
291,フォーク,フォーク,N5,n,"""fork"""
292,服,ふく,N5,n,"""clothes (esp. Western clothes)"""
293,二つ,ふたつ,N5,num,"""two"""
294,豚肉,ぶたにく,N5,n,"""pork"""
295,二人,ふたり,N5,n,"""two persons"""
296,二日,ふつか,N5,n,"""2nd day of the month"""
297,冬,ふゆ,N5,n,"""winter"""
298,文章,ぶんしょう,N5,n,"""writing"""
299,ベッド,ベッド,N5,n,"""bed"""
300,ペット,ペット,N5,n,"""pet"""
301,部屋,へや,N5,n,"""room"""
302,辺,へん,N5,n,"""area"""
303,ペン,ペン,N5,n,"""pen"""
304,帽子,ぼうし,N5,n,"""hat"""
305,ボールペン,ボールペン,N5,n,"""ball-point pen"""
306,外,ほか,N5,n,"""another place"""
307,ポケット,ポケット,N5,n,"""pocket"""
308,ポスト,ポスト,N5,n,"""postbox"""
309,ホテル,ホテル,N5,n,"""hotel"""
310,本,ほん,N5,n,"""book"""
311,本棚,ほんだな,N5,n,"""bookshelves"""
312,本当,ほんとう,N5,n,"""truth"""
313,毎朝,まいあさ,N5,n,"""every morning"""
314,毎週,まいしゅう,N5,n,"""every week"""
315,毎日,まいにち,N5,n,"""every day"""
316,毎晩,まいばん,N5,n,"""every night"""
317,前,まえ,N5,n,"""in front (of)"""
318,町,まち,N5,n,"""town"""
319,マッチ,マッチ,N5,n,"""match (contest)"""
320,窓,まど,N5,n,"""window"""
321,万,まん,N5,num,"""10"
322,万年筆,まんねんひつ,N5,n,"""fountain pen"""
323,右,みぎ,N5,n,"""right"""
324,水,みず,N5,n,"""water (esp. cool or cold)"""
325,店,みせ,N5,n,"""store"""
326,道,みち,N5,n,"""road"""
327,三日,みっか,N5,n,"""3rd day of the month"""
328,三つ,みっつ,N5,num,"""three"""
329,緑,みどり,N5,n,"""green"""
330,皆さん,みなさん,N5,n,"""all"""
331,南,みなみ,N5,n,"""south"""
332,耳,みみ,N5,n,"""ear"""
333,六日,むいか,N5,n,"""6th day of the month"""
334,向こう,むこう,N5,n,"""opposite side"""
335,六つ,むっつ,N5,num,"""six"""
336,村,むら,N5,n,"""village"""
337,目,め,N5,n,"""eye"""
338,眼鏡,めがね,N5,n,"""glasses"""
339,木曜日,もくようび,N5,n,"""Thursday"""
340,物,もの,N5,n,"""thing"""
341,門,もん,N5,n,"""gate"""
342,問題,もんだい,N5,n,"""question (e.g. on a test)"""
343,八百屋,やおや,N5,n,"""greengrocer"""
344,野菜,やさい,N5,n,"""vegetable"""
345,休み,やすみ,N5,n,"""rest"""
346,八つ,やっつ,N5,num,"""eight"""
347,山,やま,N5,n,"""mountain"""
348,夕方,ゆうがた,N5,n,"""early evening (usu. from 3pm to 6pm)"""
349,夕飯,ゆうはん,N5,n,"""evening meal"""
350,郵便局,ゆうびんきょく,N5,n,"""post office"""
351,昨夜,ゆうべ,N5,n,"""last night"""
352,雪,ゆき,N5,n,"""snow"""
353,八日,ようか,N5,n,"""8th day of the month"""
354,洋服,ようふく,N5,n,"""Western-style clothes (cf. traditional Japanese clothes)"""
355,横,よこ,N5,n,"""horizontal (as opposed to vertical)"""
356,四日,よっか,N5,n,"""4th day of the month"""
357,四つ,よっつ,N5,num,"""four"""
358,夜,よる,N5,n,"""night"""
359,来月,らいげつ,N5,n,"""next month"""
360,来週,らいしゅう,N5,n,"""next week"""
361,来年,らいねん,N5,n,"""next year"""
362,ラジオ,ラジオ,N5,n,"""radio"""
363,留学生,りゅうがくせい,N5,n,"""overseas student"""
364,両親,りょうしん,N5,n,"""parents"""
365,料理,りょうり,N5,n,"""cooking"""
366,旅行,りょこう,N5,n,"""travel"""
367,零,れい,N5,n,"""zero"""
368,冷蔵庫,れいぞうこ,N5,n,"""refrigerator"""
369,レコード,レコード,N5,n,"""record (e.g. LP)"""
370,レストラン,レストラン,N5,n,"""restaurant (esp. Western-style)"""
371,廊下,ろうか,N5,n,"""corridor"""
372,六,ろく,N5,num,"""six"""
373,青い,あおい,N5,adj-i,"""blue"""
374,赤い,あかい,N5,adj-i,"""red"""
375,明るい,あかるい,N5,adj-i,"""light"""
376,暖かい,あたたかい,N5,adj-i,"""warm"""
377,新しい,あたらしい,N5,adj-i,"""new"""
378,暑い,あつい,N5,adj-i,"""hot"""
379,熱い,あつい,N5,adj-i,"""hot (to the touch)"""
380,厚い,あつい,N5,adj-i,"""thick"""
381,危ない,あぶない,N5,adj-i,"""dangerous"""
382,甘い,あまい,N5,adj-i,"""sweet-tasting"""
383,忙しい,いそがしい,N5,adj-i,"""busy"""
384,痛い,いたい,N5,adj-i,"""painful"""
385,薄い,うすい,N5,adj-i,"""thin (of an object)"""
386,美味しい,おいしい,N5,adj-i,"""good(-tasting)"""
387,多い,おおい,N5,adj-i,"""many"""
388,大きい,おおきい,N5,adj-i,"""big"""
389,遅い,おそい,N5,adj-i,"""slow"""
390,重い,おもい,N5,adj-i,"""heavy"""
391,面白い,おもしろい,N5,adj-i,"""interesting"""
392,辛い,からい,N5,adj-i,"""spicy"""
393,軽い,かるい,N5,adj-i,"""light (i.e. not heavy)"""
394,可愛い,かわいい,N5,adj-i,"""cute"""
395,黄色い,きいろい,N5,adj-i,"""yellow"""
396,汚い,きたない,N5,adj-i,"""dirty"""
397,暗い,くらい,N5,adj-i,"""dark"""
398,黒い,くろい,N5,adj-i,"""black"""
399,寒い,さむい,N5,adj-i,"""cold (e.g. weather)"""
400,白い,しろい,N5,adj-i,"""white"""
401,少ない,すくない,N5,adj-i,"""few"""
402,涼しい,すずしい,N5,adj-i,"""cool"""
403,狭い,せまい,N5,adj-i,"""narrow"""
404,高い,たかい,N5,adj-i,"""high"""
405,楽しい,たのしい,N5,adj-i,"""enjoyable"""
406,小さい,ちいさい,N5,adj-i,"""small"""
407,近い,ちかい,N5,adj-i,"""near"""
408,冷たい,つめたい,N5,adj-i,"""cold (to the touch)"""
409,強い,つよい,N5,adj-i,"""strong"""
410,遠い,とおい,N5,adj-i,"""far"""
411,長い,ながい,N5,adj-i,"""long (distance"
412,温い,ぬるい,N5,adj-i,"""lukewarm"""
413,早い,はやい,N5,adj-i,"""fast"""
414,速い,はやい,N5,adj-i,"""fast"""
415,低い,ひくい,N5,adj-i,"""low (rank"
416,広い,ひろい,N5,adj-i,"""spacious"""
417,太い,ふとい,N5,adj-i,"""fat"""
418,古い,ふるい,N5,adj-i,"""old"""
419,欲しい,ほしい,N5,adj-i,"""wanting (to have)"""
420,細い,ほそい,N5,adj-i,"""thin"""
421,短い,みじかい,N5,adj-i,"""short"""
422,難しい,むずかしい,N5,adj-i,"""difficult"""
423,易しい,やさしい,N5,adj-i,"""easy"""
424,安い,やすい,N5,adj-i,"""cheap"""
425,弱い,よわい,N5,adj-i,"""weak"""
426,若い,わかい,N5,adj-i,"""young"""
427,悪い,わるい,N5,adj-i,"""bad"""
428,嫌,いや,N5,adj-na,"""disliking"""
429,色々,いろいろ,N5,adj-na,"""various"""
430,嫌い,きらい,N5,adj-na,"""disliked"""
431,綺麗,きれい,N5,adj-na,"""pretty"""
432,結構,けっこう,N5,adj-na,"""splendid"""
433,元気,げんき,N5,adj-na,"""lively"""
434,静か,しずか,N5,adj-na,"""quiet"""
435,上手,じょうず,N5,adj-na,"""skillful"""
436,丈夫,じょうぶ,N5,adj-na,"""healthy"""
437,好き,すき,N5,adj-na,"""liking"""
438,大丈夫,だいじょうぶ,N5,adj-na,"""safe"""
439,大好き,だいすき,N5,adj-na,"""liking very much"""
440,大切,たいせつ,N5,adj-na,"""important"""
441,沢山,たくさん,N5,adj-no,"""a lot"""
442,隣,となり,N5,adj-no,"""next (to)"""
443,下手,へた,N5,adj-na,"""unskillful"""
444,便利,べんり,N5,adj-na,"""convenient"""
445,有名,ゆうめい,N5,adj-na,"""famous"""
446,ああ,ああ,N5,adv,"""like that"""
447,少し,すこし,N5,adv,"""a little"""
448,大変,たいへん,N5,adv,"""very"""
449,多分,たぶん,N5,adv,"""probably"""
450,段々,だんだん,N5,adv,"""gradually"""
451,丁度,ちょうど,N5,adv,"""exactly"""
452,どうぞ,どうぞ,N5,adv,"""please"""
453,時々,ときどき,N5,adv,"""sometimes"""
454,初めて,はじめて,N5,adv,"""for the first time"""
455,半分,はんぶん,N5,adv,"""half"""
456,もう,もう,N5,adv,"""already"""
457,もっと,もっと,N5,adv,"""(some) more"""
458,会う,あう,N5,v5u,"""to meet"""
459,開く,あく,N5,v5k,"""to open (e.g. doors)"""
460,開ける,あける,N5,v1,"""to open (a door"
461,上げる,あげる,N5,v1,"""to raise"""
462,遊ぶ,あそぶ,N5,v5b,"""to play (games"
463,浴びる,あびる,N5,v1,"""to dash over oneself (e.g. water)"""
464,洗う,あらう,N5,v5u,"""to wash"""
465,在る,ある,N5,v5r-i,"""to be"""
466,有る,ある,N5,v5r-i,"""to be"""
467,歩く,あるく,N5,v5k,"""to walk"""
468,言う,いう,N5,v5u,"""to say"""
469,居る,いる,N5,v1,"""to be (of animate objects)"""
470,要る,いる,N5,v5r,"""to be needed"""
471,入れる,いれる,N5,v1,"""to put in"""
472,歌う,うたう,N5,v5u,"""to sing"""
473,生まれる,うまれる,N5,v1,"""to be born"""
474,売る,うる,N5,v5r,"""to sell"""
475,起きる,おきる,N5,v1,"""to get up"""
476,置く,おく,N5,v5k,"""to put"""
477,教える,おしえる,N5,v1,"""to teach"""
478,押す,おす,N5,v5s,"""to push"""
479,覚える,おぼえる,N5,v1,"""to memorize"""
480,泳ぐ,およぐ,N5,v5g,"""to swim"""
481,降りる,おりる,N5,v1,"""to descend (e.g. a mountain)"""
482,終る,おわる,N5,v5r,"""to end"""
483,買う,かう,N5,v5u,"""to buy"""
484,返す,かえす,N5,v5s,"""to return (something)"""
485,帰る,かえる,N5,v5r,"""to return"""
486,書く,かく,N5,v5k,"""to write"""
487,掛ける,かける,N5,v1,"""to hang up (e.g. a coat"
488,貸す,かす,N5,v5s,"""to lend"""
489,借りる,かりる,N5,v1,"""to borrow"""
490,消える,きえる,N5,v1,"""to disappear"""
491,聞く,きく,N5,v5k,"""to hear"""
492,切る,きる,N5,v5r,"""to cut"""
493,着る,きる,N5,v1,"""to wear (from the shoulders down)"""
494,曇る,くもる,N5,v5r,"""to get cloudy"""
495,来る,くる,N5,vk,"""to come (spatially or temporally)"""
496,消す,けす,N5,v5s,"""to erase"""
497,答える,こたえる,N5,v1,"""to answer"""
498,困る,こまる,N5,v5r,"""to be troubled"""
499,咲く,さく,N5,v5k,"""to bloom"""
500,差す,さす,N5,v5s,"""to shine"""
501,死ぬ,しぬ,N5,v5n,"""to die"""
502,閉まる,しまる,N5,v5r,"""to be shut"""
503,閉める,しめる,N5,v1,"""to close"""
504,締める,しめる,N5,v1,"""to tie"""
505,知る,しる,N5,v5r,"""to know"""
506,吸う,すう,N5,v5u,"""to smoke"""
507,住む,すむ,N5,v5m,"""to live (of humans)"""
508,座る,すわる,N5,v5r,"""to sit (down)"""
509,出す,だす,N5,v5s,"""to take out"""
510,立つ,たつ,N5,v5t,"""to stand (up)"""
511,頼む,たのむ,N5,v5m,"""to request"""
512,食べる,たべる,N5,v1,"""to eat"""
513,違う,ちがう,N5,v5u,"""to differ (from)"""
514,使う,つかう,N5,v5u,"""to use (a tool"
515,疲れる,つかれる,N5,v1,"""to get tired"""
516,着く,つく,N5,v5k,"""to arrive at"""
517,作る,つくる,N5,v5r,"""to make"""
518,勤める,つとめる,N5,v1,"""to work (for)"""
519,出かける,でかける,N5,v1,"""to go out (e.g. on an excursion or outing)"""
520,出る,でる,N5,v1,"""to leave"""
521,飛ぶ,とぶ,N5,v5b,"""to fly"""
522,止まる,とまる,N5,v5r,"""to stop (moving)"""
523,取る,とる,N5,v5r,"""to take"""
524,撮る,とる,N5,v5r,"""to take (a photograph)"""
525,鳴く,なく,N5,v5k,"""to make sound (of an animal)"""
526,無くす,なくす,N5,v5s,"""to lose (something)"""
527,習う,ならう,N5,v5u,"""to take lessons in"""
528,並ぶ,ならぶ,N5,v5b,"""to line up"""
529,並べる,ならべる,N5,v1,"""to line up"""
530,脱ぐ,ぬぐ,N5,v5g,"""to take off (clothes"
531,寝る,ねる,N5,v1,"""to sleep (lying down)"""
532,登る,のぼる,N5,v5r,"""to ascend"""
533,飲む,のむ,N5,v5m,"""to drink"""
534,乗る,のる,N5,v5r,"""to get on (train"
535,入る,はいる,N5,v5r,"""to enter"""
536,始まる,はじまる,N5,v5r,"""to begin"""
537,走る,はしる,N5,v5r,"""to run"""
538,働く,はたらく,N5,v5k,"""to work"""
539,話す,はなす,N5,v5s,"""to talk"""
540,貼る,はる,N5,v5r,"""to stick"""
541,晴れる,はれる,N5,v1,"""to clear up"""
542,引く,ひく,N5,v5k,"""to pull"""
543,弾く,ひく,N5,v5k,"""to play (a stringed or keyboard instrument)"""
544,吹く,ふく,N5,v5k,"""to blow (of the wind)"""
545,降る,ふる,N5,v5r,"""to fall (of rain"
546,曲る,まがる,N5,v5r,"""to bend"""
547,待つ,まつ,N5,v5t,"""to wait"""
548,磨く,みがく,N5,v5k,"""to polish"""
549,見せる,みせる,N5,v1,"""to show"""
550,見る,みる,N5,v1,"""to see"""
551,持つ,もつ,N5,v5t,"""to hold (in one's hand)"""
552,休む,やすむ,N5,v5m,"""to be absent"""
553,呼ぶ,よぶ,N5,v5b,"""to call out (to)"""
554,読む,よむ,N5,v5m,"""to read"""
555,分かる,わかる,N5,v5r,"""to understand"""
556,忘れる,わすれる,N5,v1,"""to forget"""
557,渡す,わたす,N5,v5s,"""to ferry across (e.g. a river)"""
558,渡る,わたる,N5,v5r,"""to cross over"""
559,足; 脚,あし,N5,unknown,""""""
560,あそこ,あそこ,N5,unknown,""""""
561,あちら,あちら,N5,unknown,""""""
562,あっち,あっち,N5,unknown,""""""
563,あなた,あなた,N5,unknown,""""""
564,あの,あの,N5,int,"""say"""
565,あれ,あれ,N5,int,"""huh?"""
566,いい; よい,いい; よい,N5,unknown,""""""
567,いいえ,いいえ,N5,int,"""no"""
568,いかが,いかが,N5,unknown,""""""
569,行く,いく; ゆく,N5,unknown,""""""
570,いくつ,いくつ,N5,unknown,""""""
571,いつ,いつ,N5,unknown,""""""
572,いつも,いつも,N5,unknown,""""""
573,うち,うち,N5,unknown,""""""
574,うるさい,うるさい,N5,unknown,""""""
575,ええ,ええ,N5,int,"""yes"""
576,～円,～えん,N5,unknown,""""""
577,お～,お～,N5,unknown,""""""
578,大きな,おおきな,N5,adj-pn,"""big"""
579,伯父; 叔父さん,おじさん,N5,unknown,""""""
